user,item,rating,month_visited:january,month_visited:february,month_visited:march,month_visited:april,month_visited:may,month_visited:june,month_visited:july,month_visited:august,month_visited:september,month_visited:october,month_visited:november,month_visited:december,company:alone,company:couple,company:friends,company:family,company:business
20757,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20757,186,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20757,191,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20757,230,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20767,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20767,186,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20767,204,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20767,249,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20828,199,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20828,224,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20828,236,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20828,420,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20872,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20872,191,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20872,216,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20872,422,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20878,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20878,204,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20878,236,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20878,422,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20921,186,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20921,214,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20921,249,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20921,414,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20923,214,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20923,228,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20923,346,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20923,422,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20964,139,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20964,205,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20964,224,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20964,244,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
21028,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21028,272,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21028,309,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21028,422,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21053,242,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21053,274,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21053,374,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
21053,420,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21075,205,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21075,211,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21075,216,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21075,219,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21077,205,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21077,216,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21077,249,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21077,422,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21129,211,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21129,219,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21129,224,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21129,346,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21144,191,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
21144,218,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21144,361,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
21144,396,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21165,148,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21165,204,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21165,205,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21165,346,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21189,185,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21189,204,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21189,249,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21189,346,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21192,224,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21192,230,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21192,236,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21192,255,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21233,167,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21233,315,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21233,315,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21233,346,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
21250,219,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21250,252,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21250,346,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21250,420,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21293,148,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21293,204,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21293,218,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21293,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21316,218,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21316,219,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21316,346,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21316,414,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21805,205,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21805,351,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21805,393,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21805,421,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21834,64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21834,93,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21834,186,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21834,219,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21939,257,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21939,309,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21939,373,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21939,414,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21949,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
21949,13,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
21949,49,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21949,208,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22218,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22218,219,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22218,414,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22218,422,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22378,140,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22378,196,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22378,348,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22378,375,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22523,124,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22523,155,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22523,216,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22523,426,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22693,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22693,74,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22693,144,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22693,258,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22710,85,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22710,86,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22710,109,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22710,328,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22857,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22857,185,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22857,195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22857,217,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22882,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22882,205,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22882,229,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22882,231,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23514,222,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23514,227,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23514,236,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23514,260,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23517,12,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23517,46,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23517,85,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23517,196,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23554,135,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23554,146,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23554,150,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23554,169,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23648,205,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23648,309,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23648,374,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23648,395,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23684,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23684,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23684,13,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23684,149,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23691,148,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23691,208,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23691,218,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23691,414,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23724,133,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23724,167,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23724,199,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23724,236,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23746,218,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23746,249,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23746,257,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23746,414,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23806,13,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23806,46,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23806,52,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23806,112,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23886,38,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23886,149,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23886,163,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23886,344,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23909,58,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23909,109,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23909,157,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23909,167,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24188,69,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24188,150,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24188,197,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24188,236,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24209,191,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24209,207,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24209,221,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24209,222,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24221,119,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24221,134,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24221,168,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24221,377,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24236,102,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24236,150,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24236,158,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24236,164,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23020,17,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23020,20,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23020,185,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23020,186,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25118,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25118,373,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25118,420,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25118,422,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25292,17,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25292,215,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25292,218,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25292,230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25366,17,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25366,215,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25366,228,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25366,236,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23080,20,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23080,216,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23080,231,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23080,422,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26445,22,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26445,97,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26445,222,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26445,346,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26511,185,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26511,205,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26511,219,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26511,228,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26669,90,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26669,188,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26669,301,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26669,344,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26722,22,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26722,52,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26722,133,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26722,344,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26851,22,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26851,66,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26851,244,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26851,412,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26862,22,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26862,69,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26862,208,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26862,217,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27622,24,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27622,186,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27622,219,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27622,414,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29013,107,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29013,119,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29013,272,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29013,426,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28582,230,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28582,249,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28582,255,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28582,422,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28653,32,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
28653,35,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28653,216,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28653,250,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28770,218,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28770,222,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28770,388,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28770,414,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28785,234,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28785,235,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28785,254,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28785,414,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28796,185,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
28796,204,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
28796,249,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
28796,414,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
28962,204,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28962,208,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28962,216,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28962,346,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
29070,32,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29070,204,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29070,220,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29070,249,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29180,217,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29180,227,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29180,346,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29180,422,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29305,32,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29305,41,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29305,148,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29305,323,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29328,32,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29328,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29328,67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29328,422,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30027,34,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30027,148,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
30027,204,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30027,205,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30055,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30055,186,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
30055,249,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30055,414,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
30106,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30106,223,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30106,257,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
30106,408,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30199,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30199,68,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30199,68,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30199,172,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30244,186,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30244,214,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30244,346,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30244,414,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30426,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30426,99,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30426,205,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30426,227,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30486,34,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30486,132,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30486,219,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30486,389,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30561,191,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30561,203,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30561,213,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30561,257,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30765,34,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30765,169,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30765,237,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30765,269,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30767,102,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
30767,207,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
30767,218,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30767,422,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30869,34,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30869,219,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30869,231,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30869,414,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30916,34,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30916,272,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30916,273,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30916,426,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31055,34,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31055,148,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31055,159,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31055,414,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31363,216,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31363,378,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31363,415,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31363,421,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31366,35,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31366,215,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
